manifesto_id,party,date,year,partyname,partyabbrev,country,countryname,RF_Score,Sobol_Score,PopulismScore,LeftPopulismScore,RightPopulismScore,Direction,edate,pervote,absseat,totseats,seats_perc,oecdmember,eumember
64320_201709,64320,201709,2017,New Zealand Labour Party,Labour,64,New Zealand,0.3300717333333333,0.3331571047619047,0.331614419047619,0.05056176507936505,0.331614419047619,Right,2017-09-23T00:00:00Z,36.891,46,120,0.3833333333333334,10,0
64420_201709,64420,201709,2017,ACT New Zealand,ACT,64,New Zealand,0.5119115333333333,0.5231161714285719,0.5175138523809526,0.05144579906204905,0.5175138523809526,Right,2017-09-23T00:00:00Z,0.504,1,120,0.008333333333333333,10,0
64620_201709,64620,201709,2017,New Zealand National Party,National,64,New Zealand,0.2718900666666667,0.301260114285714,0.2865750904761903,0.01479121428571425,0.2865750904761903,Right,2017-09-23T00:00:00Z,44.449,56,120,0.4666666666666667,10,0
64621_201709,64621,201709,2017,New Zealand First Party,NZF,64,New Zealand,0.5341976666666667,0.5614366476190479,0.5478171571428573,0.3577859380952379,0.5478171571428573,Right,2017-09-23T00:00:00Z,7.203,9,120,0.075,10,0
64901_201709,64901,201709,2017,Māori Party,NA,64,New Zealand,0.3843424,0.4099199809523812,0.3971311904761906,0.1196291464590964,0.3971311904761906,Right,2017-09-23T00:00:00Z,1.18,0,120,0,10,0
41113_201709,41113,201709,2017,Alliance‘90/Greens,90/Greens,41,Germany,0.2710623333333333,0.2834328242424246,0.277247578787879,0.277247578787879,0.2405166333333333,Left,2017-09-24T00:00:00Z,8.94,67,709,0.09449929478138223,10,10
41223_201709,41223,201709,2017,The Left,LINKE,41,Germany,0.9598608666666667,0.9559024571428568,0.9578816619047618,0.9578816619047618,0.4951073238095236,Left,2017-09-24T00:00:00Z,9.238,69,709,0.09732016925246827,10,10
41320_201709,41320,201709,2017,Social Democratic Party of Germany,SPD,41,Germany,0.1976455333333333,0.1948409333333333,0.1962432333333333,0.1848320285714286,0.1962432333333333,Right,2017-09-24T00:00:00Z,20.508,153,709,0.2157968970380818,10,10
41420_201709,41420,201709,2017,Free Democratic Party,FDP,41,Germany,0.1550718666666667,0.1112072,0.1331395333333333,0.001320499999999945,0.1331395333333333,Right,2017-09-24T00:00:00Z,10.748,80,709,0.1128349788434415,10,10
41521_201709,41521,201709,2017,Christian Democratic Union/Christian Social Union,CDU/CSU,41,Germany,0.09784353333333334,0.0859963333333334,0.09191993333333337,0.08058916666666666,0.09191993333333337,Right,2017-09-24T00:00:00Z,32.925,246,709,0.3469675599435825,10,10
41953_201709,41953,201709,2017,Alternative for Germany,AfD,41,Germany,0.9504882,0.9296929333333338,0.9400905666666669,0.4448827208791207,0.9400905666666669,Right,2017-09-24T00:00:00Z,12.637,94,709,0.1325811001410437,10,10
42110_201710,42110,201710,2017,The Greens,GRÜNE,42,Austria,0.360319,0.3767692039682541,0.368544101984127,0.368544101984127,0.2298055999999999,Left,2017-10-15T00:00:00Z,3.8,0,183,0,10,10
42120_201710,42120,201710,2017,Peter Pilz List,PILZ,42,Austria,0.4371430666666666,0.4603925185592185,0.4487677926129425,0.3101132823204573,0.4487677926129425,Right,2017-10-15T00:00:00Z,4.409,8,183,0.04371584699453552,10,10
42320_201710,42320,201710,2017,Austrian Social Democratic Party,SPÖ,42,Austria,0.5899954666666667,0.5426915698412699,0.5663435182539682,0.5663435182539682,0.1604719333333334,Left,2017-10-15T00:00:00Z,26.859,52,183,0.2841530054644809,10,10
42420_201710,42420,201710,2017,Austrian Freedom Party,FPÖ,42,Austria,0.9586258,0.9381095999999992,0.9483676999999996,0.5274152969252968,0.9483676999999996,Right,2017-10-15T00:00:00Z,25.966,51,183,0.2786885245901639,10,10
42430_201710,42430,201710,2017,The New Austria and Liberal Forum,NEOS,42,Austria,0.3744953333333333,0.3906356555555557,0.3825654944444445,0.1956992946608947,0.3825654944444445,Right,2017-10-15T00:00:00Z,5.296,10,183,0.0546448087431694,10,10
42520_201710,42520,201710,2017,Austrian People’s Party,ÖVP,42,Austria,0.5084734,0.4260749333333332,0.4672741666666665,0.03567446666666668,0.4672741666666665,Right,2017-10-15T00:00:00Z,31.47,62,183,0.3387978142076503,10,10
82220_201710,82220,201710,2017,Communist Party of Bohemia and Moravia,KSČM,82,Czech Republic,0.7107742,0.7033629151404153,0.7070685575702076,0.7070685575702076,0.4887059444444444,Left,2017-10-21T00:00:00Z,7.768,15,200,0.075,10,10
82320_201710,82320,201710,2017,Czech Social Democratic Party,ČSSD,82,Czech Republic,0.1207570095238095,0.1333041598901098,0.1270305847069597,0.1270305847069597,0.1128785666666667,Left,2017-10-21T00:00:00Z,7.278,15,200,0.075,10,10
82413_201710,82413,201710,2017,Civic Democratic Party,ODS,82,Czech Republic,0.5961721333333333,0.6160646666666666,0.6061184,0.1855517724386723,0.6061184,Right,2017-10-21T00:00:00Z,11.322,25,200,0.125,10,10
82430_201710,82430,201710,2017,ANO 2011,ANO,82,Czech Republic,0.3302613333333334,0.3398140666666665,0.3350376999999999,0.2957088333333334,0.3350376999999999,Right,2017-10-21T00:00:00Z,29.642,78,200,0.39,10,10
82523_201710,82523,201710,2017,Christian and Democratic Union - Czech People's Party,KDU-ČSL,82,Czech Republic,0.4341707333333333,0.4866124095238101,0.4603915714285717,0.1367689551892552,0.4603915714285717,Right,2017-10-21T00:00:00Z,5.802,10,200,0.05,10,10
82530_201710,82530,201710,2017,"Tradition, Responsibility, Prosperity 09",TOP09,82,Czech Republic,0.2399166,0.2767329999999997,0.2583247999999999,0.008527799999999945,0.2583247999999999,Right,2017-10-21T00:00:00Z,5.312,7,200,0.035,10,10
82610_201710,82610,201710,2017,Mayors and Independents,STAN,82,Czech Republic,0.293502,0.2704791174603177,0.2819905587301589,0.2819905587301589,0.2624433333333334,Left,2017-10-21T00:00:00Z,5.18,6,200,0.03,10,10
82721_201710,82721,201710,2017,Freedom and Direct Democracy,SPD,82,Czech Republic,0.8552091333333335,0.8356661523809525,0.8454376428571431,0.6830770540681537,0.8454376428571431,Right,2017-10-21T00:00:00Z,10.642,22,200,0.11,10,10
82953_201710,82953,201710,2017,Czech Pirate Party,Piráti,82,Czech Republic,0.3027450666666667,0.3194666380952383,0.3111058523809525,0.06633905238095239,0.3111058523809525,Right,2017-10-21T00:00:00Z,10.797,22,200,0.11,10,10
155021_201711,155021,201711,2017,New Majority for Chile,NA,155,Chile,0.03851319047619045,0.04669778412698414,0.04260548730158729,0.04260548730158729,0.03925089999999998,Left,2017-11-19T00:00:00Z,24.056,43,155,0.2774193548387097,10,0
155026_201711,155026,201711,2017,Broad Front,FA,155,Chile,0.5679309333333333,0.539794939194139,0.5538629362637362,0.5538629362637362,0.1562489000000001,Left,2017-11-19T00:00:00Z,16.488,20,155,0.1290322580645161,10,0
155061_201711,155061,201711,2017,Chile we can do more,NA,155,Chile,0.2260134,0.2309032979242979,0.2284583489621489,0.1409585429265179,0.2284583489621489,Right,2017-11-19T00:00:00Z,38.678,72,155,0.4645161290322581,10,0
155201_201711,155201,201711,2017,Progressive Party,PRO,155,Chile,0.1523219333333333,0.1551029264957265,0.1537124299145299,0.1311162103896103,0.1537124299145299,Right,2017-11-19T00:00:00Z,3.328,1,155,0.006451612903225806,10,0
155501_201711,155501,201711,2017,Christian Democratic Party,PDC,155,Chile,0.1482787333333333,0.1748010000000001,0.1615398666666667,0.06483589206349206,0.1615398666666667,Right,2017-11-19T00:00:00Z,10.281,14,155,0.09032258064516129,10,0
155980_201711,155980,201711,2017,Independent,NA,155,Chile,0.6829522,0.6876938666666664,0.6853230333333332,0.01508792619047615,0.6853230333333332,Right,2017-11-19T00:00:00Z,7.9295878,NA,155,NA,10,0
32022_201803,32022,201803,2018,Italy Europe Together,I,32,Italy,0.5125043142857143,0.5231011994949499,0.5178027568903321,0.5178027568903321,0.2232979333333334,Left,2018-03-04T00:00:00Z,0.56,1,630,0.001587301587301587,10,10
32031_201803,32031,201803,2018,Free and Equal,LeU,32,Italy,0.4817139523809524,0.5046812720113221,0.4931976121961372,0.4931976121961372,0.3668220412698411,Left,2018-03-04T00:00:00Z,3.466,14,630,0.02222222222222222,10,10
32051_201803,32051,201803,2018,Popular Civic List,CP,32,Italy,0.4641122666666667,0.4591635158730158,0.4616378912698412,0.206089734992785,0.4616378912698412,Right,2018-03-04T00:00:00Z,0.618,2,630,0.003174603174603175,10,10
32055_201803,32055,201803,2018,Us with Italy,NcL,32,Italy,0.5967184666666667,0.6465864095238102,0.6216524380952384,0.4152941195165945,0.6216524380952384,Right,2018-03-04T00:00:00Z,1.292,4,630,0.006349206349206349,10,10
32090_201803,32090,201803,2018,Coalition of South Tyrolean People’s Party and Trentino Tyrolean Autonomist Party,SVP-PATT,32,Italy,0.3014575396825397,0.3312919194749698,0.3163747295787547,0.3163747295787547,0.2829575251526253,Left,2018-03-04T00:00:00Z,0.396,4,630,0.006349206349206349,10,10
32440_201803,32440,201803,2018,Democratic Party,PD,32,Italy,0.06035499999999999,0.06596317142857143,0.0631590857142857,0.0631590857142857,0.02958200000000001,Left,2018-03-04T00:00:00Z,18.981,112,630,0.1777777777777778,10,10
32451_201803,32451,201803,2018,More Europe,E,32,Italy,0.1591742,0.1600398666666666,0.1596070333333333,0.1022848476911977,0.1596070333333333,Right,2018-03-04T00:00:00Z,2.662,3,630,0.004761904761904762,10,10
32610_201803,32610,201803,2018,Go Italy,FI,32,Italy,0.7677884,0.719890888888888,0.743839644444444,0.2310304222888222,0.743839644444444,Right,2018-03-04T00:00:00Z,13.525,106,630,0.1682539682539683,10,10
32630_201803,32630,201803,2018,Brothers of Italy,FDI,32,Italy,0.7807078666666667,0.7594911555555565,0.7700995111111115,0.388033996864247,0.7700995111111115,Right,2018-03-04T00:00:00Z,4.201,31,630,0.04920634920634921,10,10
32720_201803,32720,201803,2018,League,L,32,Italy,0.8115577333333333,0.7694125333333327,0.7904851333333329,0.4055743431457429,0.7904851333333329,Right,2018-03-04T00:00:00Z,17.488,124,630,0.1968253968253968,10,10
32956_201803,32956,201803,2018,Five Star Movement,M5S,32,Italy,0.7529441333333333,0.7466536666666668,0.7497989,0.644692038888889,0.7497989,Right,2018-03-04T00:00:00Z,32.165,227,630,0.3603174603174603,10,10
86110_201804,86110,201804,2018,Politics Can Be Different,LMP,86,Hungary,0.6358401333333333,0.5666262000000004,0.6012331666666668,0.2342773909812411,0.6012331666666668,Right,2018-04-08T00:00:00Z,7.055,8,199,0.04020100502512563,10,10
86111_201804,86111,201804,2018,Dialogue for Hungary,PM,86,Hungary,0.3089655333333333,0.3075782,0.3082718666666667,0.2596781365800865,0.3082718666666667,Right,2018-04-08T00:00:00Z,1.787,3,199,0.01507537688442211,10,10
86220_201804,86220,201804,2018,Hungarian Socialist Party,MSzP,86,Hungary,0.1111317333333333,0.1221818341880341,0.1166567837606837,0.1166567837606837,0.09934156666666663,Left,2018-04-08T00:00:00Z,10.124,17,199,0.08542713567839195,10,10
86221_201804,86221,201804,2018,Democratic Coalition,DK,86,Hungary,0.142218,0.1497880666666667,0.1460030333333333,0.05379929999999999,0.1460030333333333,Right,2018-04-08T00:00:00Z,5.376,9,199,0.04522613065326633,10,10
86340_201804,86340,201804,2018,Together 2014 -Dialogue for Hungary Electoral Alliance,E14-PM,86,Hungary,0.3641070666666666,0.3365914619047619,0.3503492642857143,0.3503492642857143,0.3417776952380951,Left,2018-04-08T00:00:00Z,0.655,1,199,0.005025125628140704,10,10
86421_201804,86421,201804,2018,Alliance of Federation of Young Democrats - Christian Democratic People's Party,FiDeSz-KDNP,86,Hungary,0.9769038666666667,0.9702809047619053,0.9735923857142861,0.7300835468614717,0.9735923857142861,Right,2018-04-08T00:00:00Z,49.274,133,199,0.6683417085427136,10,10
86710_201804,86710,201804,2018,Movement for a Better Hungary,Jobbik,86,Hungary,0.6099144666666667,0.5560572666666668,0.5829858666666667,0.2194258666666668,0.5829858666666667,Right,2018-04-08T00:00:00Z,19.064,26,199,0.1306532663316583,10,10
97230_201806,97230,201806,2018,The Left,NA,97,Slovenia,0.9756628857142857,0.9702324489732487,0.9729476673437671,0.9729476673437671,0.6085417918192919,Left,2018-06-03T00:00:00Z,9.326,9,90,0.1,10,10
97322_201806,97322,201806,2018,Social Democratic Party,SD,97,Slovenia,0.04894493333333333,0.06132113333333335,0.05513303333333334,6.702333333332702e-4,0.05513303333333334,Right,2018-06-03T00:00:00Z,9.934,10,90,0.1111111111111111,10,10
97330_201806,97330,201806,2018,Slovenian Democratic Party,SDS,97,Slovenia,0.2027309333333333,0.2375306000000003,0.2201307666666668,0.05683645894660892,0.2201307666666668,Right,2018-06-03T00:00:00Z,24.918,25,90,0.2777777777777778,10,10
97341_201806,97341,201806,2018,List of Marjan Šarec,LMŠ,97,Slovenia,0.4134069333333333,0.4521188423687423,0.4327628878510378,0.1928587294400046,0.4327628878510378,Right,2018-06-03T00:00:00Z,12.597,13,90,0.1444444444444444,10,10
97460_201806,97460,201806,2018,Party of Alenka Bratušek,SAB,97,Slovenia,0.4283877333333333,0.4319619264957263,0.4301748299145298,0.07031288492063488,0.4301748299145298,Right,2018-06-03T00:00:00Z,5.105,5,90,0.05555555555555555,10,10
97461_201806,97461,201806,2018,Modern Centre Party,SMC,97,Slovenia,0.3617268,0.3645008190476189,0.3631138095238094,0.1822348338328338,0.3631138095238094,Right,2018-06-03T00:00:00Z,9.748,10,90,0.1111111111111111,10,10
97522_201806,97522,201806,2018,New Slovenian Christian People’s Party,Nsi,97,Slovenia,0.2187825333333333,0.2295809333333336,0.2241817333333335,0.00870346666666662,0.2241817333333335,Right,2018-06-03T00:00:00Z,7.159,7,90,0.07777777777777778,10,10
97710_201806,97710,201806,2018,Slovenian National Party,SNS,97,Slovenia,0.8106459333333333,0.7723926222222227,0.791519277777778,0.5591254883782885,0.791519277777778,Right,2018-06-03T00:00:00Z,4.173,4,90,0.04444444444444445,10,10
97951_201806,97951,201806,2018,Democratic Party of Pensioners of Slovenia,DeSUS,97,Slovenia,0.346628380952381,0.333472553968254,0.3400504674603175,0.3400504674603175,0.2647426822954824,Left,2018-06-03T00:00:00Z,4.925,5,90,0.05555555555555555,10,10
74210_201806,74210,201806,2018,Peoples' Democratic Party,HDP,74,Turkey,0.460290126984127,0.4616333266955266,0.4609617268398268,0.4609617268398268,0.4015423537240539,Left,2018-06-24T00:00:00Z,11.702,67,600,0.1116666666666667,10,20
74321_201806,74321,201806,2018,Republican People’s Party,CHP,74,Turkey,0.4853727777777778,0.4301405353535353,0.4577566565656566,0.4577566565656566,0.3508157523809525,Left,2018-06-24T00:00:00Z,22.639,146,600,0.2433333333333333,10,20
74628_201806,74628,201806,2018,Justice and Development Party,AKP,74,Turkey,0.1929383333333333,0.1978286476190476,0.1953834904761905,0.01269413333333329,0.1953834904761905,Right,2018-06-24T00:00:00Z,42.56,295,600,0.4916666666666666,10,20
74640_201806,74640,201806,2018,Good Party,İYİ,74,Turkey,0.3660159333333333,0.3670169142857142,0.3665164238095238,0.1074214380952381,0.3665164238095238,Right,2018-06-24T00:00:00Z,9.955,43,600,0.07166666666666667,10,20
74712_201806,74712,201806,2018,National Action Party,MHP,74,Turkey,0.5397508666666666,0.5273462666666673,0.533548566666667,0.06139680461760463,0.533548566666667,Right,2018-06-24T00:00:00Z,11.1,49,600,0.08166666666666667,10,20
74717_201806,74717,201806,2018,Felicity Party,SAADET,74,Turkey,0.7263457333333333,0.705437533333333,0.7158916333333332,0.4836334650793649,0.7158916333333332,Right,2018-06-24T00:00:00Z,1.344,0,600,0,10,20
171101_201807,171101,201807,2018,Mexican Green Ecologist Party,PVEM,171,Mexico,0.1834889333333333,0.213127882051282,0.1983084076923077,0.1541217657231658,0.1983084076923077,Right,2018-07-01T00:00:00Z,4.986,16,500,0.032,10,0
171210_201807,171210,201807,2018,National Regeneration Movement,MORENA,171,Mexico,0.5005319095238095,0.4999966256576757,0.5002642675907426,0.5002642675907426,0.458376521978022,Left,2018-07-01T00:00:00Z,38.797,191,500,0.382,10,0
171301_201807,171301,201807,2018,Institutional Revolutionary Party,PRI,171,Mexico,0.1053736,0.1304268444444445,0.1179002222222222,0.03923977943722944,0.1179002222222222,Right,2018-07-01T00:00:00Z,17.223,45,500,0.09,10,0
171305_201807,171305,201807,2018,Democratic Revolutionary Party,PRD,171,Mexico,0.5332426666666666,0.5358070217338217,0.5345248442002442,0.4849463318903318,0.5345248442002442,Right,2018-07-01T00:00:00Z,5.49,21,500,0.042,10,0
171306_201807,171306,201807,2018,Labor Party,PT,171,Mexico,0.7818712079365079,0.7616615662337656,0.7717663870851368,0.7717663870851368,0.5559886333333335,Left,2018-07-01T00:00:00Z,4.091,61,500,0.122,10,0
171309_201807,171309,201807,2018,New Alliance Party,PANAL,171,Mexico,0.2128016,0.2159360000000001,0.2143688000000001,0.09487743318348314,0.2143688000000001,Right,2018-07-01T00:00:00Z,2.574,2,500,0.004,10,0
171311_201807,171311,201807,2018,Citizens' Movement,NA,171,Mexico,0.1486268666666667,0.1928771264957264,0.1707519965811965,0.1148563278499279,0.1707519965811965,Right,2018-07-01T00:00:00Z,4.597,27,500,0.054,10,0
171601_201807,171601,201807,2018,Alliance for Change,NA,171,Mexico,0.4414700666666667,0.4360197174603175,0.4387448920634921,0.3638339214507715,0.4387448920634921,Right,2018-07-01T00:00:00Z,18.677,81,500,0.162,10,0
171611_201807,171611,201807,2018,Social Encounter Party,PES,171,Mexico,0.4609804,0.4846646126984126,0.4728225063492063,0.2286473608197358,0.4728225063492063,Right,2018-07-01T00:00:00Z,2.505,56,500,0.112,10,0
11110_201809,11110,201809,2018,Green Ecology Party,MP,11,Sweden,0.2705550666666667,0.3206216471306476,0.2955883568986571,0.1181279900321901,0.2955883568986571,Right,2018-09-09T00:00:00Z,4.414,16,349,0.04584527220630372,10,10
11220_201809,11220,201809,2018,Left Party,V,11,Sweden,0.8001497206349206,0.8270039773337772,0.8135768489843489,0.8135768489843489,0.5149621703907207,Left,2018-09-09T00:00:00Z,8.005,28,349,0.08022922636103152,10,10
11320_201809,11320,201809,2018,Social Democratic Labour Party,SAP,11,Sweden,0.5027282666666667,0.5033884428571426,0.5030583547619046,0.1861779115467865,0.5030583547619046,Right,2018-09-09T00:00:00Z,28.261,100,349,0.2865329512893983,10,10
11420_201809,11420,201809,2018,Liberals,L,11,Sweden,0.228476,0.2577499206349206,0.2431129603174603,0.0673039380952381,0.2431129603174603,Right,2018-09-09T00:00:00Z,5.49,20,349,0.05730659025787966,10,10
11520_201809,11520,201809,2018,Christian Democrats,Kd,11,Sweden,0.4512917333333333,0.4745342444444445,0.4629129888888889,0.3187713961732713,0.4629129888888889,Right,2018-09-09T00:00:00Z,6.322,22,349,0.06303724928366762,10,10
11620_201809,11620,201809,2018,Moderate Coalition Party,MSP,11,Sweden,0.3999472,0.3770285714285716,0.3884878857142858,0.003966799999999936,0.3884878857142858,Right,2018-09-09T00:00:00Z,19.836,70,349,0.2005730659025788,10,10
11710_201809,11710,201809,2018,Sweden Democrats,SD,11,Sweden,0.8416094000000001,0.8031980666666665,0.8224037333333333,0.3150654569985571,0.8224037333333333,Right,2018-09-09T00:00:00Z,17.534,62,349,0.1776504297994269,10,10
11810_201809,11810,201809,2018,Centre Party,CP,11,Sweden,0.2695612,0.3382132693528691,0.3038872346764345,0.05703813852813854,0.3038872346764345,Right,2018-09-09T00:00:00Z,8.608,31,349,0.08882521489971347,10,10
87042_201810,87042,201810,2018,Development/For!,NA,87,Latvia,0.3959345333333333,0.3803581471306473,0.3881463402319903,0.2407221432206681,0.3881463402319903,Right,2018-10-06T00:00:00Z,12.12,13,100,0.13,10,10
87062_201810,87062,201810,2018,Unity,NA,87,Latvia,0.4479632650793651,0.4402185945887445,0.4440909298340548,0.4440909298340548,0.4435390632478631,Left,2018-10-06T00:00:00Z,6.739,8,100,0.08,10,10
87071_201810,87071,201810,2018,National Alliance ‘All For Latvia!' – ‘For Fatherland and Freedom - Latvian National Independence Movement',NA,87,Latvia,0.469973,0.4904878587301585,0.4802304293650793,0.4266160112526362,0.4802304293650793,Right,2018-10-06T00:00:00Z,11.08,13,100,0.13,10,10
87110_201810,87110,201810,2018,Greens' and Farmers’ Union,ZZS,87,Latvia,0.3352166,0.337659947130647,0.3364382735653235,0.258060456063381,0.3364382735653235,Right,2018-10-06T00:00:00Z,9.973,11,100,0.11,10,10
87340_201810,87340,201810,2018,"Social Democartic Party ""Harmony""",SDPS,87,Latvia,0.4652138666666666,0.4818575757020753,0.473535721184371,0.2240692637112886,0.473535721184371,Right,2018-10-06T00:00:00Z,19.919,23,100,0.23,10,10
87640_201810,87640,201810,2018,New Conservative Party,NA,87,Latvia,0.4989250666666666,0.4934313968253976,0.4961782317460321,0.3228948063159064,0.4961782317460321,Right,2018-10-06T00:00:00Z,13.67,16,100,0.16,10,10
87730_201810,87730,201810,2018,Who owns the state?,KPV LV,87,Latvia,0.337221726984127,0.3630601308746808,0.3501409289294039,0.3501409289294039,0.3436458307081807,Left,2018-10-06T00:00:00Z,14.334,16,100,0.16,10,10
180230_201810,180230,201810,2018,Brazil of Hope,NA,180,Brazil,0.4790836666666667,0.4301804460317462,0.4546320563492064,0.4546320563492064,0.1588094333333333,Left,2018-10-07T00:00:00Z,29.2799175090312,NA,NA,NA,0,0
180251_201810,180251,201810,2018,Soverign Brazil,NA,180,Brazil,0.3058654,0.2538007999999999,0.2798330999999999,0.2798330999999999,0.1746683222222222,Left,2018-10-07T00:00:00Z,12.4654625256288,NA,NA,NA,0,0
180310_201810,180310,201810,2018,To unite Brazil,NA,180,Brazil,0.323311,0.3473669931623929,0.3353389965811965,0.03433476666666665,0.3353389965811965,Right,2018-10-07T00:00:00Z,4.76068598081458,NA,NA,NA,0,0
180620_201810,180620,201810,2018,For the Good of Brazil,NA,180,Brazil,0.5618702,0.5763305904761907,0.5691003952380953,0.1307207558441558,0.5691003952380953,Right,2018-10-07T00:00:00Z,46.0314481312036,NA,NA,NA,0,0
83410_201903,83410,201903,2019,Social Democratic Party,SDE,83,Estonia,0.1857279333333333,0.2041162666666668,0.1949221,0.07152165598845597,0.1949221,Right,2019-03-03T00:00:00Z,9.833,10,101,0.09900990099009901,10,10
83411_201903,83411,201903,2019,Estonian Center Party,K,83,Estonia,0.190412,0.2102566000000001,0.2003343,0.05412247539682541,0.2003343,Right,2019-03-03T00:00:00Z,23.099,26,101,0.2574257425742574,10,10
83430_201903,83430,201903,2019,Estonian Reform Party,ER,83,Estonia,0.1054872666666667,0.1324938476190476,0.1189905571428572,6.280333333332721e-4,0.1189905571428572,Right,2019-03-03T00:00:00Z,28.934,34,101,0.3366336633663367,10,10
83611_201903,83611,201903,2019,Pro Patria,NA,83,Estonia,0.4496894666666666,0.4701154666666667,0.4599024666666667,0.05338786666666667,0.4599024666666667,Right,2019-03-03T00:00:00Z,11.444,12,101,0.1188118811881188,10,10
83720_201903,83720,201903,2019,Conservative People's Party of Estonia,EKRE,83,Estonia,0.8289557333333334,0.7922809333333336,0.8106183333333334,0.1154573206349206,0.8106183333333334,Right,2019-03-03T00:00:00Z,17.762,19,101,0.1881188118811881,10,10
14110_201904,14110,201904,2019,Green Union,VL,14,Finland,0.2468086984126984,0.2736345630536132,0.2602216307331558,0.2602216307331558,0.2540145822954823,Left,2019-04-14T00:00:00Z,11.493,20,200,0.1,10,10
14223_201904,14223,201904,2019,Left Wing Alliance,VAS,14,Finland,0.4821560031746032,0.4835546449494949,0.482855324062049,0.482855324062049,0.3862669063492062,Left,2019-04-14T00:00:00Z,8.171,16,200,0.08,10,10
14320_201904,14320,201904,2019,Finnish Social Democrats,SSDP,14,Finland,0.2846085333333334,0.2359474666666667,0.2602780000000001,0.2602780000000001,0.1417486333333334,Left,2019-04-14T00:00:00Z,17.732,40,200,0.2,10,10
14440_201904,14440,201904,2019,Movement Now,NA,14,Finland,0.4067966,0.4276002042735039,0.417198402136752,0.3131055026695526,0.417198402136752,Right,2019-04-14T00:00:00Z,2.253,1,200,0.005,10,10
14520_201904,14520,201904,2019,Christian Democrats in Finland,KD,14,Finland,0.5743192666666667,0.6002351999999994,0.587277233333333,0.1398997111111111,0.587277233333333,Right,2019-04-14T00:00:00Z,3.898,5,200,0.025,10,10
14620_201904,14620,201904,2019,National Coalition,KK,14,Finland,0.1624439333333333,0.2213459645909645,0.1918949489621489,0.01476230995670992,0.1918949489621489,Right,2019-04-14T00:00:00Z,17.001,38,200,0.19,10,10
14810_201904,14810,201904,2019,Finnish Centre,SK,14,Finland,0.5460606,0.5310680666666671,0.5385643333333335,0.1932783025974026,0.5385643333333335,Right,2019-04-14T00:00:00Z,13.755,31,200,0.155,10,10
14820_201904,14820,201904,2019,True Finns,PS,14,Finland,0.9723660666666667,0.9567606666666664,0.9645633666666665,0.419657827922078,0.9645633666666665,Right,2019-04-14T00:00:00Z,17.483,39,200,0.195,10,10
14901_201904,14901,201904,2019,Swedish People’s Party,RKP/SFP,14,Finland,0.3435466666666667,0.3907963999999999,0.3671715333333333,0.0910470142857143,0.3671715333333333,Right,2019-04-14T00:00:00Z,4.909,10,200,0.05,10,10
33095_201904,33095,201904,2019,Basque Country Unite,EH Bildu,33,Spain,0.3874190492063492,0.4168552862859364,0.4021371677461428,0.4021371677461428,0.3264108029304029,Left,2019-04-28T00:00:00Z,1,4,350,0.01142857142857143,10,10
33210_201904,33210,201904,2019,We can,NA,33,Spain,0.9094107333333333,0.9041659746031742,0.9067883539682537,0.9067883539682537,0.3395700965811965,Left,2019-04-28T00:00:00Z,9.445,28,350,0.08,10,10
33220_201904,33220,201904,2019,United Left,IU,33,Spain,0.9001812,0.8944545761904762,0.8973178880952382,0.8973178880952382,0.3802833299145301,Left,2019-04-28T00:00:00Z,1.349,4,350,0.01142857142857143,10,10
33320_201904,33320,201904,2019,Spanish Socialist Workers’ Party,PSOE,33,Spain,0.02505033333333333,0.03522560000000002,0.03013796666666668,0.01166882597680094,0.03013796666666668,Right,2019-04-28T00:00:00Z,28.899,123,350,0.3514285714285714,10,10
33420_201904,33420,201904,2019,Citizens - Party of the Citizens,C's,33,Spain,0.5560222666666667,0.5336269809523814,0.544824623809524,0.02803930952380951,0.544824623809524,Right,2019-04-28T00:00:00Z,15.98,57,350,0.1628571428571429,10,10
33610_201904,33610,201904,2019,People's Party,PP,33,Spain,0.1575031333333333,0.1783917333333332,0.1679474333333333,0.002582333333333275,0.1679474333333333,Right,2019-04-28T00:00:00Z,16.828,66,350,0.1885714285714286,10,10
33710_201904,33710,201904,2019,Voice,VOX,33,Spain,0.8801127333333334,0.8888209809523809,0.8844668571428571,0.05668589884559886,0.8844668571428571,Right,2019-04-28T00:00:00Z,10.342,24,350,0.06857142857142857,10,10
33902_201904,33902,201904,2019,Basque Nationalist Party,PNV/EAJ,33,Spain,0.04421873333333331,0.0543247474636475,0.0492717403984904,0.0492717403984904,0.03172535555555557,Left,2019-04-28T00:00:00Z,1.524,6,350,0.01714285714285714,10,10
33905_201904,33905,201904,2019,Catalan Republican Left,ERC,33,Spain,0.4799158,0.5088634570762572,0.4943896285381286,0.4943896285381286,0.20125802991453,Left,2019-04-28T00:00:00Z,3.922,15,350,0.04285714285714286,10,10
33907_201904,33907,201904,2019,Canarian Coalition–New Canaries,CCa-PNC-NC,33,Spain,0.080813,0.1017111264957265,0.09126206324786326,0.05268537568542568,0.09126206324786326,Right,2019-04-28T00:00:00Z,0.53,2,350,0.005714285714285714,10,10
33912_201904,33912,201904,2019,Together for Catalonia,JxCat,33,Spain,0.1645218666666667,0.1835767264957264,0.1740492965811966,0.1373624906926407,0.1740492965811966,Right,2019-04-28T00:00:00Z,1.922,7,350,0.02,10,10
